"id","word","comparison_word"
"41471","پشتکوه","پشتکوه"
"67632","پشت گرمی","پشتگرمی"
"51430","پشت گلی","پشتگلی"
"51431","پشت گوش انداختن","پشتگوشانداختن"
"51432","پشت مازه","پشتمازه"
"51433","پشت ماهی","پشتماهی"
"51434","پشت میز نشین","پشتمیزنشین"
"51435","پشت نهادن","پشتنهادن"
"67635","پشته","پشته"
"67636","پشتو","پشتو"
"51440","پشتوار","پشتوار"
"51441","پشتواره","پشتواره"
"51442","پشتوان","پشتوان"
"51443","پشتوانه","پشتوانه"
"67894","پیش خان","پیشخان"
"51668","پیش خانه","پیشخانه"
"67895","پیش خوان","پیشخوان"
"51669","پیش خواندن","پیشخواندن"
"51670","پیش خور","پیشخور"
"41582","پیشخور","پیشخور"
"51682","پیشداد","پیشداد"
"51671","پیش دادن","پیشدادن"
"67896","پیش دانشگاهی","پیشدانشگاهی"
"67897","پیش دبستانی","پیشدبستانی"
"67898","پیش درآمد","پیشدرامد"
"67917","پیشدست","پیشدست"
"67918","پیشدستی","پیشدستی"
"67919","پیشرفت","پیشرفت"
"67899","پیش رفتن","پیشرفتن"
"67920","پیشرفته","پیشرفته"
"67921","پیشروی","پیشروی"
"67647","پشیز","پشیز"
"67648","پشیزه","پشیزه"
"67900","پیش فاکتور","پیشفاکتور"
"67901","پیش فروش","پیشفروش"
"51672","پیش فنگ","پیشفنگ"
"67902","پیش قبض","پیشقبض"
"67904","پیش قسط","پیشقسط"
"51685","پیشکی","پیشکی"
"51471","پشیک","پشیک"
"67922","پیشکار","پیشکار"
"67923","پیشکاری","پیشکاری"
"51447","پشک انداختن","پشکانداختن"
"51673","پیش کردن","پیشکردن"
"67905","پیش کسوت","پیشکسوت"
"67906","پیش کسوتی","پیشکسوتی"
"67907","پیش کشیدن","پیشکشیدن"
"51683","پیشکش کردن","پیشکشکردن"
"51450","پشکم","پشکم"
"41672","پیشکمر","پیشکمر"
"51684","پیشکوهه","پیشکوهه"
"67924","پیشگاه","پیشگاه"
"67908","پیش گیری","پیشگیری"
"67933","پیشی گرفتن","پیشیگرفتن"
"67925","پیشگو","پیشگو"
"51451","پشل","پشل"
"51452","پشلنک","پشلنک"
"51453","پشلنگ","پشلنگ"
"67639","پشم","پشم"
"51472","پشیم","پشیم"
"51457","پشماق","پشماق"
"51458","پشماگند","پشماگند"
"67640","پشمالو","پشمالو"
"67649","پشیمان","پشیمان"
"67650","پشیمانی","پشیمانی"
"51454","پشم ریختن","پشمریختن"
"67909","پیش مرگ","پیشمرگ"
"67641","پشمک","پشمک"
"51456","پشم کشیدن","پشمکشیدن"
"67642","پشمین","پشمین"
"67643","پشمینه","پشمینه"
"67644","پشمینه پوش","پشمینهپوش"
"51686","پیشن","پیشن"
"41554","پیشین","پیشین"
"44311","پشن","پشن"
"44313","پشین","پشین"
"67937","پیشینیان","پیشینیان"
"51460","پشنجیدن","پشنجیدن"
"51459","پشنجه","پشنجه"
"51674","پیش نشین","پیشنشین"
"47355","پشنگ","پشنگ"
"51688","پیشین گاه","پیشینگاه"
"51462","پشنگ زدن","پشنگزدن"
"51463","پشنگک","پشنگک"
"51464","پشنگه","پشنگه"
"67910","پیش نماز","پیشنماز"
"67936","پیشینه","پیشینه"
"67911","پیش نهاد","پیشنهاد"
"67912","پیش نویس","پیشنویس"
"67926","پیشه","پیشه"
"67645","پشه","پشه"
"67646","پشه بند","پشهبند"
"51465","پشه غال","پشهغال"
"51687","پیشه گانی","پیشهگانی"
"67927","پیشه گرفتن","پیشهگرفتن"
"51466","پشه نامه","پشهنامه"
"67928","پیشه ور","پیشهور"
"41980","پیشوا","پیشوا"
"67930","پیشواز","پیشواز"
"67931","پیشواز آمدن","پیشوازامدن"
"44312","پشوتن","پشوتن"
"51467","پشودن","پشودن"
"51468","پشور","پشور"
"51469","پشوریدن","پشوریدن"
"51470","پشولیدن","پشولیدن"
"67932","پیشوند","پیشوند"
"51473","پغار","پغار"
"51689","پیغاره","پیغاره"
"51690","پیغال","پیغال"
"51691","پیغاله","پیغاله"
"67938","پیغام","پیغام"
"67939","پیغامبر","پیغامبر"
"51692","پیغان","پیغان"
"51000","پشک","پشک"
"67940","پیغمبر","پیغمبر"
"51475","پغنه","پغنه"
"51693","پیغوله","پیغوله"
"67651","پف","پف"
"67652","پف آلود","پفالود"
"51478","پفتال","پفتال"
"51476","پف تلنگر","پفتلنگر"
"51479","پفج","پفج"
"51619","پی فراخ","پیفراخ"
"51620","پی فشردن","پیفشردن"
"67653","پفک","پفک"
"67654","پفکی","پفکی"
"51477","پف نم","پفنم"
"51694","پیفه","پیفه"
"67655","پک","پک"
"51695","پیکادور","پیکادور"
"67942","پیکار","پیکار"
"67943","پیکارگاه","پیکارگاه"
"67944","پیکارگر","پیکارگر"
"47376","پیکان","پیکان"
"67946","پیکانی","پیکانی"
"67658","پکیج","پکیج"
"67659","پکیدن","پکیدن"
"67947","پیکر","پیکر"
"67656","پکر","پکر"
"67948","پیکرتراش","پیکرتراش"
"51621","پی کردن","پیکردن"
"68823","تنفس","تنفس"
"67949","پیکرنگار","پیکرنگار"
"67950","پیکره","پیکره"
"51482","پکمز","پکمز"
"51483","پکند","پکند"
"67941","پیک نیک","پیکنیک"
"51481","پک وپهلو","پکوپهلو"
"51480","پک و پوز","پکوپوز"
"51622","پی کور کردن","پیکورکردن"
"51485","پکوک","پکوک"
"51486","پکول","پکول"
"51487","پگ","پگ"
"47356","پگاه","پگاه"
"67812","پی گیر","پیگیر"
"67813","پی گیری","پیگیری"
"67811","پی گرد","پیگرد"
"51623","پی گم","پیگم"
"51488","پگمال","پگمال"
"67661","پل","پل"
"51696","پیل","پیل"
"67662","پلاتین","پلاتین"
"51490","پلارک","پلارک"
"51491","پلاروید","پلاروید"
"67663","پلاژ","پلاژ"
"67664","پلاس","پلاس"
"51493","پلاس آخور","پلاساخور"
"51492","پلاس انداختن","پلاسانداختن"
"67665","پلاساندن","پلاساندن"
"51494","پلاس باف","پلاسباف"
"67682","پلی استر","پلیاستر"
"67666","پلاستیک","پلاستیک"
"67668","پلاسیدن","پلاسیدن"
"51495","پلاسک","پلاسک"
"67667","پلاسما","پلاسما"
"44314","پلاش","پلاش"
"44315","پلاشان","پلاشان"
"51697","پیل افکن","پیلافکن"
"51698","پیل افکندن","پیلافکندن"
"67670","پلاک","پلاک"
"67671","پلاکارد","پلاکارد"
"67672","پلاکت","پلاکت"
"42140","پلان","پلان"
"51496","پلاو","پلاو"
"51699","پیل اوژن","پیلاوژن"
"51700","پیل بار","پیلبار"
"67951","پیلبان","پیلبان"
"51701","پیل پا","پیلپا"
"51706","پیلپا","پیلپا"
"51702","پیل پیلی خوردن","پیلپیلیخوردن"
"51497","پلت","پلت"
"51498","پلتیک","پلتیک"
"67683","پلی تکنیک","پلیتکنیک"
"67952","پیلتن","پیلتن"
"69928","حکم","حکم"
"51521","پلیته","پلیته"
"51499","پلچی","پلچی"
"51500","پلخ","پلخ"
"51501","پلخم","پلخم"
"67685","پلید","پلید"
"67687","پلیدی","پلیدی"
"51522","پلیدازار","پلیدازار"
"41925","پلدختر","پلدختر"
"41268","پلدشت","پلدشت"
"67686","پلیدن","پلیدن"
"67688","پلیس","پلیس"
"51502","پلستک","پلستک"
"51707","پیلسته","پیلسته"
"40947","پکن","پکن"
"51703","پیل سم","پیلسم"
"44326","پیلسم","پیلسم"
"67689","پلیسه","پلیسه"
"51503","پلشت","پلشت"
"51489","پل شکستن","پلشکستن"
"51704","پیل عماری","پیلعماری"
"51505","پلغیدن","پلغیدن"
"51504","پلغده","پلغده"
"51506","پلفته","پلفته"
"51708","پیلک","پیلک"
"67674","پلک","پلک"
"67675","پلکان","پلکان"
"67676","پلکیدن","پلکیدن"
"67684","پلی کلینیک","پلیکلینیک"
"51507","پلکن","پلکن"
"51709","پیلگوشک","پیلگوشک"
"67953","پیلگون","پیلگون"
"51508","پلم","پلم"
"51509","پلماس","پلماس"
"51510","پلماس کردن","پلماسکردن"
"67677","پلمب","پلمب"
"67690","پلیمر","پلیمر"
"51705","پیل مرغ","پیلمرغ"
"51511","پلمس","پلمس"
"51512","پلمه","پلمه"
"40801","پلیموث","پلیموث"
"67678","پلنگ","پلنگ"
"51513","پلنگینه","پلنگینه"
"51514","پلنوم","پلنوم"
"67954","پیله","پیله"
"67679","پله","پله"
"67955","پیله کردن","پیلهکردن"
"67956","پیله ور","پیلهور"
"67680","پلو","پلو"
"51515","پلواس","پلواس"
"51516","پلوان","پلوان"
"67957","پیلوت","پیلوت"
"67681","پلوتن","پلوتن"
"51517","پلوخوری","پلوخوری"
"51710","پیلور","پیلور"
"51518","پلورالیسم","پلورالیسم"
"51519","پلوس","پلوس"
"51520","پلوک","پلوک"
"67691","پماد","پماد"
"67963","پیمایش","پیمایش"
"47377","پیمان","پیمان"
"67962","پیمانی","پیمانی"
"51713","پیماینده","پیماینده"
"67959","پیمان کار","پیمانکار"
"67960","پیمان نامه","پیماننامه"
"47378","پیمانه","پیمانه"
"51711","پیمانه کش","پیمانهکش"
"51712","پیمانه گسار","پیمانهگسار"
"67692","پمپ","پمپ"
"67693","پمپاژ","پمپاژ"
"67964","پیمودن","پیمودن"
"67965","پیمودنی","پیمودنی"
"67966","پیموده","پیموده"
"51523","پناباد","پناباد"
"44332","پینار","پینار"
"41074","پینار دل ریو","پیناردلریو"
"51524","پناغ","پناغ"
"67694","پنالتی","پنالتی"
"51525","پنام","پنام"
"67695","پناه","پناه"
"67696","پناه جو","پناهجو"
"67697","پناه گاه","پناهگاه"
"67698","پناهنده","پناهنده"
"67699","پنبه","پنبه"
"51526","پنبه درگوش","پنبهدرگوش"
"67700","پنبه زدن","پنبهزدن"
"67701","پنبه زن","پنبهزن"
"51527","پنبه شدن","پنبهشدن"
"51528","پنبه غاز کردن","پنبهغازکردن"
"51529","پنبه کردن","پنبهکردن"
"51530","پنتی","پنتی"
"67702","پنج","پنج"
"67704","پنجاه","پنجاه"
"51538","پنجاهه","پنجاهه"
"51531","پنج پا","پنجپا"
"51532","پنج پوشیده","پنجپوشیده"
"67703","پنج تن","پنجتن"
"67705","پنجره","پنجره"
"51533","پنج شاخ","پنجشاخ"
"67706","پنجشنبه","پنجشنبه"
"47357","پنجعلی","پنجعلی"
"51539","پنجک","پنجک"
"67707","پنجگان","پنجگان"
"67708","پنجگانه","پنجگانه"
"67709","پنجگاه","پنجگاه"
"67710","پنجم","پنجم"
"51534","پنج نوبت","پنجنوبت"
"51535","پنج نوبت زدن","پنجنوبتزدن"
"51536","پنج نوش","پنجنوش"
"67711","پنجه","پنجه"
"51540","پنجه برتافتن","پنجهبرتافتن"
"67712","پنجه بوکس","پنجهبوکس"
"51541","پنجه دزدیده","پنجهدزدیده"
"51542","پنجه زدن","پنجهزدن"
"67713","پنجه طلایی","پنجهطلایی"
"51543","پنجه کردن","پنجهکردن"
"51544","پنجه مریم","پنجهمریم"
"67714","پنجول","پنجول"
"67715","پنچر","پنچر"
"67716","پنچرگیری","پنچرگیری"
"67717","پنچه","پنچه"
"51545","پنچه بند","پنچهبند"
"47358","پندار","پندار"
"67721","پنداری","پنداری"
"51547","پنداریدن","پنداریدن"
"51546","پنداره","پنداره"
"67724","پنداشتی","پنداشتی"
"67722","پنداشتن","پنداشتن"
"67723","پنداشته","پنداشته"
"51550","پندآگین","پنداگین"
"51548","پندام","پندام"
"51549","پنداوسی","پنداوسی"
"51551","پندش","پندش"
"67719","پند گرفتن","پندگرفتن"
"67725","پندنامه","پندنامه"
"67732","پنیر","پنیر"
"51556","پنیرتن","پنیرتن"
"67733","پنیرک","پنیرک"
"51552","پنزه","پنزه"
"67726","پنس","پنس"
"67731","پنی سیلین","پنیسیلین"
"79974","پنسیلوانیا","پنسیلوانیا"
"51714","پینک","پینک"
"51715","پینکی","پینکی"
"51553","پنک","پنک"
"67727","پنکه","پنکه"
"51554","پنگ","پنگ"
"51555","پنگان","پنگان"
"67967","پینگ پنگ","پینگپنگ"
"67728","پنگوئن","پنگوین"
"67968","پینه","پینه"
"67729","پنهان","پنهان"
"67730","پنهانی","پنهانی"
"68921","تورق","تورق"
"67969","پینه دوز","پینهدوز"
"51716","پینو","پینو"
"40802","پنوم پن","پنومپن"
"51717","پینووا","پینووا"
"51573","پهی","پهی"
"67970","پیه","پیه"
"51558","پهره","پهره"
"51559","پهرو","پهرو"
